ID,REVENUE,MOU,RECCHRGE,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,CHURN,MONTHS,UNIQSUBS,ACTVSUBS,CSA,PHONES,MODELS,EQPDAYS,CUSTOMER,AGE1,AGE2,CHILDREN,CREDITA,CREDITAA,CREDITB,CREDITC,CREDITDE,CREDITGY,CREDITZ,PRIZMRUR,PRIZMUB,PRIZMTWN,REFURB,WEBCAP,TRUCK,RV,OCCPROF,OCCCLER,OCCCRFT,OCCSTUD,OCCHMKR,OCCRET,OCCSELF,OWNRENT,MARRYUN,MARRYYES,MARRYNO,MAILORD,MAILRES,MAILFLAG,TRAVEL,PCOWN,CREDITCD,RETCALLS,RETACCPT,NEWCELLY,NEWCELLN,REFER,INCMISS,INCOME,MCYCLE,CREDITAD,SETPRCM,SETPRC,RETCALL
4619,37,34,32,0,0,0.87,25,0.69,0,0.67,3.7,0,0,0,3.3,0,14,1.7,0.67,0,0,1,24,2,2,DALDAL214,1,1,723,1033944,58,56,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0
4620,34,133,30,0.74,10,0,-129,-4.2,2.3,0.67,6.7,0,0.33,38,21,4.3,47,32,3,0,0.67,1,20,1,1,BOSBOS617,1,1,598,1035444,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
4621,43,349,45,0,12,0,119,-4.3,3.3,6,17,0,0,80,18,7.3,46,13,9.3,0,0,1,9,2,2,NCRCRY919,1,1,268,1080892,34,30,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0
4622,66,1063,57,0,55,0,284,42,6,0,46,0,0,576,23,4.3,123,148,6,0,6.3,1,6,1,1,SFRSFR415,1,1,188,1086044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4623,32,343,30,0.5,3.8,0,-129,-1.8,8,0.67,7.3,0.33,0,121,39,32,98,71,8.7,0,3,1,24,1,1,LAXONT909,2,2,458,1021920,52,20,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,30,0
4624,112,672,74,0.25,0,5,-263,-28,1,2.7,25,1,0,156,48,19,211,33,3.7,0,0.33,0,26,1,1,MINSTP612,4,2,52,1013013,34,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,10,0
4625,97,195,50,0,0,0,56,-47,0.67,2,4,2.7,0,40,4.3,0,43,12,2.7,0,0,1,20,2,1,MIAKEY305,2,2,58,1026606,62,60,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,150,1
4626,10,263,10,0,0,0,-48,0,5,1.3,5,0,0,0.41,7,0.67,42,8.7,6.3,0,0,1,15,2,2,PITGIB412,2,2,406,1049770,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0
4627,20,6,20,0,0,0,0,-0.18,1,0.67,0.33,0,0,0,0,0,1.3,0.33,1.7,0,0,0,10,1,1,MIAFTM941,1,1,315,1061019,74,72,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
4628,30,42,40,0,0,0,-22,0,1.7,1.7,2.7,0,0,5.7,1.7,0,7.7,4.3,3.3,0,0,1,11,1,1,FLNDAY904,1,1,320,1079292,44,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0
4629,5,14,0,0,14,0,7,2.4,0,0,1.7,0,0,0,0.33,0,4.3,2.3,0,0,0,0,57,2,2,NEVSDG619,1,1,1724,1097810,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
4630,70,691,60,0,47,4.2,-119,-4,11,0.67,51,0,0,341,19,13,176,60,12,0,3,1,27,2,2,SFROAK510,3,3,322,1019855,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,130,0
4631,9.1,10,8.5,0,0,0,8,-4.3,0,0,1,0,0,0,2,0,1.7,0.67,0,0,0,0,11,1,1,CHISPR217,1,1,330,1089284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4632,78,1082,40,0,118,0,308,78,3,2.3,15,1.3,0,591,85,39,112,139,5.3,0,9,1,36,1,1,DALDAL214,3,2,609,1005340,32,28,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,4,0,0,0,30,1
4633,22,21,20,0,2,0,43,7,0,0,3.3,0,0,0,0,0,0.67,1.3,0,0,0,0,7,2,2,NEVLVS702,1,1,197,1096958,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4634,58,393,50,0.5,0,0,-63,-4.6,1.3,2.7,8,0,1,16,15,0.67,125,33,4,0,1.3,1,49,1,1,KCYKCK913,7,5,194,1001561,56,52,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,9,0,0,0,150,0
4635,31,120,30,0,0,0,39,0.68,0.33,0.67,8.7,0,0,4.1,1.3,0,13,20,1,0,0,1,14,1,1,NMXLAR956,1,1,440,1044761,34,66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4636,90,980,89,9.4,7.3,4.6,313,16,20,14,101,11,0.33,211,59,30,152,182,34,0,6.7,1,7,1,1,NOLKEN504,3,2,39,1091965,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,150,0
4637,34,127,30,2.2,0.5,1.1,35,3.9,2.3,0.33,57,0,0,7.7,1.7,0,38,8.7,2.7,0,0,1,22,1,1,SEABLV425,1,1,658,1021673,36,36,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,7,0,0,1,0,0
4638,98,1282,45,0,181,0,-841,-60,9.7,1.3,53,10,0,417,48,55,260,279,11,0,9.7,0,12,2,1,NMCPUE719,4,3,-1,1084866,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200,0
4639,36,82,35,0.25,0,0,20,0.79,2.7,0,17,0.33,0,5.3,9.7,1,15,21,2.7,0,0.67,1,28,1,1,APCFCH703,1,1,848,1010803,46,22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,1,0,0
4640,33,88,30,0,0,0,-52,0,4.3,3,7.3,0,0,1.4,5.7,0.67,9.7,8.7,7.3,0,0,0,21,1,1,FLNTAM813,1,1,625,1032889,66,64,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
4641,81,108,77,0,0,0,-75,-3.8,0.67,1.3,8.3,0,0,13,10,1.3,31,13,2,0,0.33,1,17,3,2,FLNORL407,1,1,500,1049910,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0
4642,37,81,30,0,42,0,-44,-17,2.3,9.7,35,1.7,0,14,18,5.7,29,33,12,0,1,1,11,1,1,CHINBK847,1,1,333,1076111,28,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0
4643,38,115,30,0.25,19,0.8,89,20,0.67,1.3,13,0,0,1.8,0.67,0,27,10,2,0,0,1,23,1,1,FLNCLR813,1,1,699,1035909,72,68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0
4644,59,117,60,0,0.25,9,-97,-9.1,0.67,0.33,7.3,0,0,2.4,5,0.33,13,10,1,0,0.33,1,28,3,2,APCSIL301,3,2,388,1012551,52,52,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,30,0
4645,43,364,50,0.5,5.5,0.32,24,0.95,2,0.67,21,2,0,22,17,3.3,61,48,2.7,0,1.3,1,11,2,2,AIRCOL803,1,1,312,1082057,44,44,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,9,0,0,1,0,0
4646,63,384,44,0,49,0,-42,-20,0.33,24,4,17,1,7.2,10,0.67,24,32,25,0,0,1,6,2,1,CHICHI773,1,1,184,1093094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4647,116,1020,10,0,335,0.91,-96,-41,5,3,34,0,0,461,22,15,163,47,8,0,1.7,0,7,4,2,SANAUS512,1,1,201,1083058,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4648,31,9.8,30,0.74,0,0.29,-4.8,-1,0,0,0,0,0,1.4,0.67,0,3.7,2.3,0,0,0,1,31,3,1,HARNOR203,1,1,927,1014441,40,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,9,0,0,1,0,0
4649,64,724,70,1.7,0,0,-66,-2.8,5.3,1.7,39,3.7,0,94,74,16,163,115,7,0,0,1,24,1,1,NCRDUR919,3,3,346,1034522,24,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,40,0
4650,14,48,23,0,0,0,-0.5,22,2,0,4,0,0,18,1,1.7,12,13,2,0,0,0,13,2,1,LAXCOV626,1,1,184,1097535,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0
4651,24,39,17,0,17,0.48,32,11,0,0,5.3,0,0,0,0.67,0,9.3,4.7,0,0,0,1,27,1,1,BOSMAN603,1,1,804,1018300,56,54,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,9,0,0,1,0,0
4652,36,82,42,0.5,0.25,0,-82,3,2.7,0.67,32,3.3,0.67,3.3,0,0.67,27,12,3.3,0,0,1,14,1,1,NMXLAR956,2,2,416,1070431,42,30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,130,0
4653,197,2103,79,0.5,251,0.58,-557,-121,9.3,26,68,2.7,0.67,611,95,30,226,193,36,0,3,0,11,1,1,OHICOV606,1,1,324,1059284,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4654,115,1983,60,0,228,2.6,-432,-32,41,1.7,156,3.7,2.3,787,185,74,283,428,42,0,8.3,1,15,3,3,NYCBRO917,3,3,17,1058316,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,130,0
4655,17,39,26,0,0,0,-22,17,1.3,0.67,6,1,0,4.9,1.3,0,8.3,6.7,2,0,0.33,0,22,1,1,MINMIN612,1,1,676,1025019,26,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,1,0,1
4656,81,882,60,2.5,0,10,-183,-23,35,2.3,48,1,0,301,24,0.33,111,114,37,0,2.7,1,20,1,1,HARSPR413,1,1,620,1033559,48,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
4657,54,416,50,0.5,7,0,586,25,5.3,0,18,0,0,93,9.3,0,48,57,5.3,0,1,1,13,1,1,SEATAC253,1,1,380,1051423,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
4658,47,912,45,0,18,1.3,-200,-4.8,6,38,85,0,0,161,22,4.7,97,123,44,0,2,0,9,1,1,OKCLAW580,1,1,275,1078747,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0
4659,29,35,30,0.74,0,0.098,-0.25,-0.45,1,0,5,0,0,0,0.33,0,13,3.3,1,0,0,1,25,2,2,SFRSFR415,1,1,740,1030475,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0
4660,35,238,30,0,14,0,-96,-5,1,1.7,14,0,0,64,12,11,49,15,2.7,0,0,1,30,1,1,ATLANE678,3,3,868,1013653,48,26,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,30,0
4661,127,557,42,0,252,1.4,-13,-0.11,8,9.3,40,2.7,0,161,89,16,168,82,17,0,0.33,0,15,2,2,MIAFTL954,3,2,5,1044044,52,18,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,100,0
4662,25,107,30,0,0,0,-4,0,1.7,0.33,17,0,0,5.3,0.67,0,27,20,2,0,0,0,35,1,1,LAXONT909,1,1,1066,1098598,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
4663,71,712,60,0.25,69,0,-382,-20,4.3,8.3,59,0,0,211,27,9.3,93,100,13,0,2,0,51,2,1,DALDAL214,2,2,872,1000540,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,0,1,0,30,0
4664,36,804,36,0.5,0,0,-227,-0.49,16,2.7,34,2.7,0,391,59,34,212,201,19,0,3.7,0,27,1,1,DALDAL214,1,1,798,1023794,32,28,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,1,0,0
4665,62,182,60,0.25,4.8,0,-51,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,4,2,NNYBUF716,1,1,520,1054760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
4666,42,375,40,0,35,0,-159,-12,7.3,0.67,26,0.33,0,107,11,0.67,105,77,8,0,0.67,1,14,1,1,MILMIL414,2,2,241,1053646,42,38,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,6,0,0,0,60,1
4667,121,1848,95,0,120,0.5,988,95,13,0.33,39,2,0,602,37,17,232,169,14,0,7.3,1,23,1,1,PITHOM412,1,1,709,1022505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4668,92,1408,75,2.2,43,0.74,-101,-9,4.3,11,59,0.67,0,474,71,132,425,258,15,0,14,0,16,2,2,MINMIN612,2,1,431,1039704,32,30,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,80,0
4669,53,1034,62,0.25,0,0,-169,-1.8,12,0.33,25,0,0,293,40,17,116,104,12,0,0,0,19,1,1,SFRPAL650,2,2,543,1043702,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,0
4670,30,361,30,0,0,0,-19,0,12,0,22,20,0.33,121,13,0,151,37,12,0,0,1,25,1,1,HARNOR203,1,1,733,1032694,38,38,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,9,0,0,1,0,0
4671,30,56,30,0,0,0,30,-0.27,0.67,0,2,0,0,1.3,0.67,0,2.3,6.7,0.67,0,0,0,18,1,1,MIANDA305,1,1,542,1035002,28,32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,6,0,0,1,0,0
4672,30,90,40,0,0,0,-42,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,MINSTP612,1,1,276,1067362,48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0
4673,55,281,50,1.2,0,2.9,-92,-3.6,4.7,1,33,0,0,42,23,5.3,96,16,5.7,0,0,1,20,1,1,KCYKCM816,1,1,600,1026306,56,32,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0
4674,37,582,40,0,0,2,278,0.57,14,3,83,0,0,175,56,40,44,137,17,0,0.33,1,16,2,2,NYCBRO917,2,2,230,1053528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0
4675,69,515,60,2.5,31,0,361,38,7.3,0.67,26,0.67,0.33,67,47,24,109,62,8,0,2,0,6,1,1,LAXRIV909,1,1,189,1092670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4676,51,93,70,0.99,0,0,9,-0.99,0.33,0,8.3,0,0,23,8,12,30,11,0.33,0,0,0,9,1,1,LAXLAN661,1,1,246,1091743,30,26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0
4677,33,157,30,0,0,0,-18,0,2.7,0,16,0,0,44,43,21,40,40,2.7,0,0,1,25,1,1,NYCMAN917,2,2,63,1032269,42,42,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,80,0
4678,58,409,55,1.7,0,0,-54,-1.2,6,0.33,7.7,1,0,126,2,2,61,28,6.3,0,0,0,37,1,1,SEASEA206,3,2,140,1006283,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,6,0,1,0,10,0
4679,28,32,28,0,0,0,-32,-7.3,0,0,0.33,0,0,0,0,0,0,0,0,0,0,1,35,1,1,SFRSFR415,1,1,1039,1007571,50,42,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,1,0,0
4680,41,138,30,5,17,0,-1.3,-5.8,1,0.33,7,0,0.33,0,0.33,0,36,5.7,1.3,0,0,1,26,1,1,LAXSMN310,1,1,792,1015935,42,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0
4681,30,829,30,0,0,0,58,0,13,2,42,18,0,130,21,0,53,98,15,0,0,1,20,1,1,NYCMAN917,1,1,587,1040811,38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0
4682,106,896,60,6.7,0,0.47,-320,-22,6,15,7.7,0,0,120,29,1.7,61,87,21,0,1,1,11,1,1,NCRWIN336,1,1,329,1058151,48,50,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,9,0,0,1,0,0
4683,41,171,60,0.25,0,0,-155,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,NYCBRO917,1,1,342,1073828,54,48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0
4684,28,65,28,0,0,0,-53,2.2,1,11,5.7,0,0.33,11,0.67,1.7,18,13,12,0,0,1,10,2,2,OHHPAR304,1,1,295,1064326,54,48,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7,1,0,1,0,0
4685,225,2231,144,0.74,225,0,53,-70,6.7,12,46,2,0,1194,44,149,548,356,19,0,35,0,25,1,1,SANMCA210,6,5,108,1013985,42,40,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,130,0
4686,92,659,30,0.74,36,39,-113,-43,7,0.33,36,4,0.33,111,19,1.3,54,50,7.3,0,0,1,20,1,1,NYCNEW201,2,1,592,1035026,36,32,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,150,0
4687,45,255,30,0,40,0,-178,-13,19,0.67,15,0,0,57,27,0.33,132,24,20,0,1.3,1,19,1,1,SEASEA206,1,1,560,1043588,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0
4688,44,368,35,0,0.5,0,0,-3.4,1.7,3,44,0,0,69,6.7,2.3,91,56,4.7,0,0.33,0,40,2,2,MIANDA305,6,6,369,1004387,32,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,150,0
4689,54,860,60,0.25,12,0,17,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,KCYWIC316,5,4,163,1000609,34,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,10,0
4690,54,403,35,3.5,32,0,-47,-13,3.7,0.67,18,0,0,69,11,1.7,56,52,4.3,0,0.67,1,27,1,1,LAXBUR818,1,1,827,1014067,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0
4691,106,486,40,0,186,0,245,85,9.3,45,16,1.3,1,95,31,0,132,82,54,0,3,0,12,2,1,NCRCHA704,2,2,240,1051983,24,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,130,0
4692,136,504,45,1.5,220,1.9,32,-32,4.7,0,22,3.3,0,196,21,1.7,195,39,4.7,0,0.33,1,18,1,1,LAXSFN818,2,1,185,1039138,56,46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,8,0,0,0,150,0
4693,37,250,45,1.5,0.5,0,172,0.03,4.3,9.3,13,0,1.3,48,9.7,4.7,33,28,14,0,0,0,11,1,1,OHHPAR304,1,1,312,1081949,58,42,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0
4694,64,646,50,0.5,38,0,505,33,7.3,1.7,31,0,0.67,203,90,7.3,112,149,9,0,4.3,0,12,1,1,DETWYN734,1,1,379,1051560,58,52,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,9,0,0,1,0,0
4695,30,73,30,0,0,0,-4.5,-0.27,0.67,0.67,4.7,0,1,25,9.3,14,34,15,1.3,0,0.67,0,17,1,1,LAXLAX323,1,1,520,1036947,46,44,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0
